id,temperature_c,humidity_pct,wind_speed_kmh,rainfall_last_day_mm,people_displaced,fire_last_year,fire_last_5_years,fire_ever,fire_occurred,trees_burned
56782,22.7,56.3,27.0,6.23,0,No,No,No,No,NA
56783,43.6,19.2,33.9,0.05,21,No,Yes,Yes,Yes,3392
56784,20.6,72.3,29.3,12.97,0,No,No,No,No,NA
56785,16.1,59.5,20.3,10.83,0,No,No,No,No,NA
56786,20.4,35.6,39.6,6.7,0,No,No,No,No,NA
56787,34.1,21.1,65.7,0.29,398,No,No,Yes,Yes,1484
56788,24.5,22.2,39.4,3.02,0,No,No,No,No,NA
56789,27.3,27.2,43.0,0.2,0,No,Yes,Yes,No,NA
56790,32.7,41.3,42.0,1.35,0,No,No,No,No,NA
56791,7.6,94.1,7.2,11.24,0,No,No,No,No,NA
56792,34.1,16.1,57.7,0.17,0,No,No,No,No,NA
56793,14.9,73.1,11.7,4.64,0,No,No,No,No,NA
56794,37.3,16.8,74.6,1.57,784,No,Yes,Yes,Yes,6084
56795,35.5,21.8,77.5,0.16,1359,Yes,Yes,Yes,Yes,656
56796,21.3,65.2,27.7,7.16,0,No,No,No,No,NA
56797,30.7,25.3,58.2,0.41,0,No,No,Yes,No,NA
56798,24.2,75.1,27.7,6.42,0,No,No,No,No,NA
56799,15.5,57.1,29.8,16.85,0,No,No,No,No,NA
56800,21.0,25.6,43.4,3.68,0,No,No,No,No,NA
56801,29.4,30.9,38.5,0.72,0,No,No,No,No,NA
56802,19.2,29.0,29.8,1.04,0,No,No,No,No,NA
56803,33.8,17.6,76.1,0.26,0,No,No,No,No,NA
56804,34.3,28.1,56.7,1.54,1543,No,No,Yes,Yes,3766
56805,20.0,32.7,32.2,2.46,0,No,Yes,Yes,No,NA
56806,32.6,26.3,54.9,0.5,1618,No,Yes,Yes,Yes,2104
56807,38.2,18.8,68.6,0.23,68,No,No,Yes,Yes,2557
56808,35.6,23.1,92.9,0.35,0,No,No,Yes,No,NA
56809,31.0,39.2,29.4,1.36,336,No,No,Yes,Yes,840
56810,22.3,59.0,11.3,20.0,0,No,No,No,No,NA
56811,16.7,78.7,6.9,21.26,0,No,No,No,No,NA
56812,39.4,14.6,48.4,0.31,2008,No,Yes,Yes,Yes,1215
56813,35.9,26.4,40.9,0.95,0,Yes,Yes,Yes,No,NA
56814,17.5,86.3,13.0,25.02,0,No,No,No,No,NA
56815,34.6,26.7,100.4,0.16,457,No,No,Yes,Yes,1284
56816,12.3,70.5,23.5,32.12,0,No,No,No,No,NA
56817,17.6,77.9,22.2,17.57,0,No,No,No,No,NA
56818,19.8,63.3,12.3,22.97,0,No,No,No,No,NA
56819,42.4,15.2,106.4,0.99,491,No,Yes,Yes,Yes,7505
56820,33.4,31.4,76.1,0.53,595,No,No,Yes,Yes,916
56821,33.1,32.2,21.7,0.62,0,No,No,Yes,No,NA
56822,11.8,83.6,11.1,15.63,0,No,No,No,No,NA
56823,30.6,23.8,26.4,1.48,255,No,No,Yes,Yes,474
56824,13.3,78.6,17.8,23.53,0,No,No,No,No,NA
56825,35.8,23.1,68.2,0.42,25,Yes,Yes,Yes,Yes,822
56826,44.1,10.4,61.6,0.09,145,Yes,Yes,Yes,Yes,8633
56827,30.9,29.6,62.3,1.0,368,No,No,Yes,Yes,208
56828,29.2,21.6,68.5,1.29,0,No,Yes,Yes,No,NA
56829,17.9,77.5,11.3,12.08,0,No,No,No,No,NA
56830,21.8,47.0,32.8,4.93,0,No,No,No,No,NA
56831,12.1,72.5,15.8,35.07,0,No,No,No,No,NA
56832,25.2,37.4,62.3,2.37,396,No,Yes,Yes,Yes,133
56833,18.0,79.4,34.2,10.86,0,No,No,No,No,NA
56834,13.1,70.9,12.3,15.27,0,No,No,No,No,NA
56835,23.1,22.6,48.8,0.78,463,No,Yes,Yes,Yes,111
56836,23.4,61.0,8.3,19.54,0,No,Yes,Yes,No,NA
56837,10.1,70.7,9.7,35.5,0,No,No,No,No,NA
56838,6.2,86.9,19.2,10.91,0,No,No,No,No,NA
56839,29.8,41.9,36.2,1.7,52,Yes,Yes,Yes,Yes,1585
56840,23.6,42.9,32.2,2.45,0,No,No,Yes,No,NA
56841,36.3,12.9,62.6,0.89,2120,No,No,Yes,Yes,1326
56842,37.8,18.7,76.4,0.0,685,No,No,Yes,Yes,3276
56843,15.1,69.0,20.0,16.29,0,No,No,No,No,NA
56844,36.2,17.9,75.9,1.07,667,No,Yes,Yes,Yes,83
56845,34.3,11.3,69.7,0.3,1581,No,No,Yes,Yes,3189
56846,35.2,30.0,51.7,0.79,246,No,No,Yes,Yes,3077
56847,25.8,40.6,21.7,2.53,0,No,No,No,No,NA
56848,27.9,44.4,51.0,0.5,0,No,No,No,No,NA
56849,26.3,28.9,63.4,3.88,0,No,No,No,No,NA
56850,31.1,22.7,52.2,1.39,180,No,Yes,Yes,Yes,1990
56851,35.0,35.7,28.6,0.57,0,No,No,No,No,NA
56852,27.4,37.9,31.8,1.26,649,No,Yes,Yes,Yes,645
56853,20.7,61.8,38.3,21.11,0,No,No,No,No,NA
56854,24.6,55.8,26.4,2.11,22,No,No,Yes,Yes,44
56855,43.0,23.4,100.4,0.59,244,Yes,Yes,Yes,Yes,756
56856,23.8,28.2,52.8,2.71,0,No,No,Yes,No,NA
56857,13.5,83.6,8.5,25.94,5,No,No,Yes,Yes,10
56858,29.9,15.6,53.1,1.63,428,No,No,Yes,Yes,1590
56859,31.4,29.5,74.9,0.84,0,No,Yes,Yes,Yes,4063
56860,22.3,43.3,24.0,0.37,0,Yes,Yes,Yes,No,NA
56861,26.3,45.4,16.1,7.35,3,No,No,Yes,Yes,266
56862,25.2,37.1,39.0,5.15,0,No,No,No,No,NA
56863,28.2,30.8,44.6,1.27,0,No,No,No,No,NA
56864,33.0,25.4,40.1,0.82,800,Yes,Yes,Yes,Yes,549
56865,18.7,77.0,12.3,5.2,0,No,No,No,No,NA
56866,21.6,74.9,12.3,9.93,0,No,No,No,No,NA
56867,25.4,45.2,45.8,3.18,0,No,No,No,No,NA
56868,35.3,27.2,59.0,0.2,0,No,No,No,No,NA
56869,20.7,39.5,16.2,6.74,0,Yes,Yes,Yes,No,NA
56870,42.2,16.9,42.0,0.31,12,No,No,Yes,Yes,3477
56871,27.7,32.1,36.5,1.73,0,No,No,Yes,No,NA
56872,24.1,54.4,28.4,0.85,0,Yes,Yes,Yes,No,NA
56873,23.1,71.0,5.9,9.2,0,No,No,No,No,NA
56874,22.4,52.2,38.3,3.86,0,No,No,No,No,NA
56875,10.2,79.2,22.5,18.02,0,No,No,No,No,NA
56876,43.6,16.7,56.8,0.49,167,Yes,Yes,Yes,Yes,211
56877,29.5,36.8,48.1,0.64,202,No,No,Yes,Yes,562
56878,39.2,22.4,53.6,0.35,0,No,No,Yes,No,NA
56879,24.5,67.9,26.9,6.79,0,No,No,No,No,NA
56880,6.6,78.3,11.9,5.71,0,No,No,No,No,NA
56881,18.1,79.5,25.8,15.83,0,No,No,No,No,NA
56882,26.0,31.0,31.5,0.37,0,Yes,Yes,Yes,No,NA
56883,22.2,28.3,28.2,2.25,4,No,No,Yes,Yes,1137
56884,33.9,16.4,86.0,0.24,1108,No,Yes,Yes,Yes,216
56885,35.5,17.7,36.6,0.39,392,No,Yes,Yes,Yes,1032
56886,32.7,37.6,47.0,0.98,0,No,No,No,No,NA
56887,19.6,24.9,64.2,0.57,0,No,No,No,No,NA
56888,34.9,30.9,46.3,1.81,55,No,Yes,Yes,Yes,1310
56889,38.3,28.6,79.6,0.84,0,No,No,No,No,NA
56890,30.1,36.6,43.2,0.17,107,Yes,Yes,Yes,Yes,2416
56891,34.0,19.3,74.4,0.46,1467,No,No,Yes,Yes,346
56892,10.4,77.1,12.9,22.99,0,No,No,No,No,NA
56893,42.3,24.5,58.9,0.27,436,No,Yes,Yes,Yes,115
56894,30.9,33.1,51.5,1.42,0,No,Yes,Yes,No,NA
56895,7.6,89.8,5.2,20.46,0,No,No,No,No,NA
56896,25.5,25.3,53.3,2.93,0,No,No,No,No,NA
56897,17.8,78.5,17.0,17.65,0,No,No,No,No,NA
56898,29.4,28.0,56.0,1.45,287,Yes,Yes,Yes,Yes,512
56899,30.4,20.7,71.2,1.06,982,Yes,Yes,Yes,Yes,6955
56900,34.9,24.1,67.6,1.02,383,No,No,Yes,Yes,3026
56901,16.0,74.8,15.4,9.59,0,No,No,No,No,NA
56902,23.1,40.0,26.7,3.79,106,No,No,Yes,Yes,1048
56903,38.9,16.1,92.2,0.48,120,No,Yes,Yes,Yes,6796
56904,18.6,25.7,34.2,0.0,0,No,No,No,No,NA
56905,11.4,76.5,20.3,20.41,0,No,No,No,No,NA
56906,25.7,54.9,18.8,7.89,13,No,No,Yes,Yes,558
56907,20.4,37.8,64.2,3.45,0,No,No,Yes,No,NA
56908,27.9,25.9,47.1,0.08,773,No,Yes,Yes,Yes,579
56909,29.2,33.0,24.0,0.71,119,No,No,Yes,Yes,1484
56910,23.1,41.1,23.4,5.53,0,No,No,No,No,NA
56911,20.7,35.6,33.0,5.82,0,No,No,Yes,No,NA
56912,23.1,37.0,33.5,4.4,0,No,Yes,Yes,No,NA
56913,8.3,85.9,25.0,13.84,0,No,No,No,No,NA
56914,21.2,31.6,64.7,1.76,0,No,No,Yes,No,NA
56915,17.6,66.3,34.1,4.26,0,No,No,No,No,NA
56916,25.1,34.0,54.4,2.32,27,Yes,Yes,Yes,Yes,1650
56917,28.3,38.1,36.0,2.16,308,No,No,Yes,Yes,582
56918,22.2,45.9,42.2,6.03,0,No,No,No,No,NA
56919,32.0,15.6,65.5,1.84,1222,No,Yes,Yes,Yes,4395
56920,33.5,30.7,65.1,0.34,467,No,No,Yes,Yes,3570
56921,24.7,68.7,5.2,19.91,0,No,No,No,No,NA
56922,21.4,79.3,21.7,10.19,0,No,Yes,Yes,No,NA
56923,35.3,23.1,56.7,0.29,86,Yes,Yes,Yes,Yes,219
56924,11.3,82.8,24.5,10.32,0,No,No,No,No,NA
56925,29.1,49.6,24.8,4.41,0,No,Yes,Yes,No,NA
56926,20.1,23.1,47.5,0.66,0,No,No,No,No,NA
56927,16.9,80.0,10.5,16.22,0,No,No,No,No,NA
56928,23.7,71.0,23.2,18.13,0,No,No,No,No,NA
56929,26.0,36.2,17.7,6.06,177,Yes,Yes,Yes,Yes,467
56930,14.4,76.4,20.3,5.02,0,No,No,No,No,NA
56931,30.6,11.1,95.8,0.06,1819,Yes,Yes,Yes,Yes,1438
56932,32.8,29.9,60.6,1.35,10,No,No,Yes,Yes,2416
56933,12.2,78.3,30.1,14.2,0,No,No,No,No,NA
56934,28.0,36.8,47.3,0.46,0,No,Yes,Yes,No,NA
56935,27.1,35.1,32.3,6.24,320,No,Yes,Yes,Yes,455
56936,19.7,74.0,26.0,8.31,0,No,No,No,No,NA
56937,29.3,31.5,29.3,0.2,0,No,No,No,No,NA
56938,23.3,59.5,26.5,16.74,0,No,No,No,No,NA
56939,18.6,61.3,8.4,16.1,0,No,No,No,No,NA
56940,15.2,69.3,17.3,21.75,0,No,No,No,No,NA
56941,16.2,83.9,17.0,9.17,0,No,No,No,No,NA
56942,37.0,21.1,45.5,0.05,0,No,No,No,No,NA
56943,22.6,77.1,20.1,15.44,0,No,No,No,No,NA
56944,32.0,20.8,56.3,0.65,10,No,No,Yes,Yes,246
56945,13.8,80.3,34.7,17.24,0,No,No,No,No,NA
56946,17.4,74.2,8.6,19.45,0,No,Yes,Yes,No,NA
56947,15.7,75.5,33.1,20.04,0,No,No,No,No,NA
56948,6.5,82.3,15.2,5.66,0,No,No,No,No,NA
56949,32.8,28.8,70.2,0.83,1059,No,Yes,Yes,Yes,2945
56950,35.1,18.7,57.4,0.16,1019,No,No,Yes,Yes,3200
56951,31.4,12.8,50.7,0.99,790,No,Yes,Yes,Yes,1808
56952,5.4,70.2,12.7,26.6,0,No,No,No,No,NA
56953,24.0,32.0,33.1,0.78,23,No,Yes,Yes,Yes,844
56954,32.8,20.4,78.2,0.07,1266,No,No,Yes,Yes,837
56955,15.9,76.3,15.8,19.14,0,No,No,No,No,NA
56956,34.0,33.4,77.5,0.19,956,No,Yes,Yes,Yes,2843
56957,27.8,31.3,34.6,0.16,265,No,Yes,Yes,Yes,1219
56958,15.6,74.1,17.6,12.06,0,No,No,No,No,NA
56959,35.9,20.7,101.4,0.54,0,No,Yes,Yes,No,NA
56960,33.7,25.6,78.8,0.57,213,No,No,Yes,Yes,1306
56961,31.7,28.5,62.3,0.66,100,No,No,Yes,Yes,1234
56962,32.2,25.3,54.1,1.89,0,No,No,Yes,No,NA
56963,14.0,77.6,23.6,37.08,0,No,No,No,No,NA
56964,5.9,77.5,21.6,20.03,0,No,No,No,No,NA
56965,15.0,67.9,31.3,21.94,0,No,No,No,No,NA
56966,30.3,37.6,48.1,1.05,68,No,Yes,Yes,Yes,1808
56967,34.5,11.4,88.9,0.21,1623,No,No,Yes,Yes,9930
56968,21.7,27.0,53.0,2.57,0,No,No,No,No,NA
56969,28.8,52.8,35.8,2.57,0,No,No,No,No,NA
56970,13.1,81.9,22.2,33.82,0,No,No,No,No,NA
56971,37.7,18.8,62.7,0.8,2143,Yes,Yes,Yes,Yes,1332
56972,37.9,17.9,63.9,0.82,2172,No,Yes,Yes,Yes,1398
56973,21.3,43.3,30.1,2.25,139,No,No,Yes,Yes,1306
56974,16.7,56.2,5.9,17.36,0,No,No,No,No,NA
56975,24.8,23.0,47.1,1.88,0,No,No,No,No,NA
56976,40.2,22.7,89.3,0.24,3299,Yes,Yes,Yes,Yes,2485
56977,20.8,73.0,35.8,22.07,0,No,No,No,No,NA
56978,37.0,11.4,84.0,0.13,2,No,No,Yes,Yes,7875
56979,39.8,14.1,72.1,0.25,459,No,Yes,Yes,Yes,321
56980,24.9,27.8,50.4,2.83,0,No,No,Yes,No,NA
56981,30.3,27.6,107.6,0.21,200,No,No,Yes,Yes,370
56982,22.2,38.6,49.6,1.92,315,Yes,Yes,Yes,Yes,1893
56983,23.6,35.3,37.6,2.07,0,No,No,No,No,NA
56984,7.1,73.6,16.7,21.84,0,No,No,No,No,NA
56985,39.3,19.5,90.0,0.02,99,No,Yes,Yes,Yes,10199
56986,35.0,20.1,86.3,0.42,681,No,Yes,Yes,Yes,6815
56987,29.3,36.6,39.4,1.9,0,No,No,No,No,NA
56988,17.6,55.8,12.7,11.37,0,No,Yes,Yes,No,NA
56989,23.4,62.0,16.9,18.01,0,No,No,No,No,NA
56990,10.5,86.1,9.6,23.87,0,No,No,No,No,NA
56991,36.5,23.4,63.4,0.52,142,No,Yes,Yes,Yes,6179
56992,42.4,27.6,60.3,0.01,936,No,Yes,Yes,Yes,6291
56993,9.6,83.8,14.1,32.53,0,No,No,No,No,NA
56994,42.2,22.5,80.4,0.48,518,No,Yes,Yes,Yes,4216
56995,18.8,61.9,8.1,7.77,0,No,No,No,No,NA
56996,40.5,24.0,52.0,0.49,115,No,No,Yes,Yes,1209
56997,13.3,70.7,35.5,18.14,0,No,No,No,No,NA
56998,30.6,31.4,52.6,0.09,0,No,No,No,No,NA
56999,20.2,44.3,30.1,3.03,0,No,No,No,No,NA
57000,14.8,83.0,22.7,15.36,0,No,No,No,No,NA
57001,9.9,89.4,11.6,32.66,0,No,No,No,No,NA
57002,29.1,31.5,47.7,0.8,0,No,Yes,Yes,No,NA
57003,28.1,43.2,42.0,7.38,48,No,Yes,Yes,Yes,2821
57004,14.9,74.9,22.0,31.15,0,No,No,No,No,NA
57005,24.3,42.9,37.5,4.91,0,No,No,No,No,NA
57006,26.4,33.5,66.4,0.52,1241,No,No,Yes,Yes,2996
57007,16.5,76.6,30.7,12.23,0,No,No,No,No,NA
57008,25.3,20.5,48.0,1.32,0,No,No,Yes,No,NA
57009,14.5,84.7,30.3,7.97,11,No,Yes,Yes,Yes,92
57010,30.1,37.4,26.6,1.13,47,No,Yes,Yes,Yes,406
57011,15.4,63.6,20.4,22.55,0,No,No,No,No,NA
57012,13.7,81.6,23.5,10.23,0,No,No,No,No,NA
57013,39.4,22.3,48.6,0.11,2042,No,Yes,Yes,Yes,3545
57014,39.8,19.6,55.6,0.26,973,No,No,Yes,Yes,1477
57015,26.9,36.9,32.4,2.19,319,No,No,Yes,Yes,1185
57016,17.2,75.6,6.3,11.8,0,No,No,No,No,NA
57017,32.9,24.8,76.8,0.32,880,No,Yes,Yes,Yes,303
57018,17.3,70.2,10.6,4.16,0,No,No,No,No,NA
57019,24.1,35.6,57.7,2.65,44,Yes,Yes,Yes,Yes,193
57020,7.6,80.1,15.8,13.15,0,No,No,No,No,NA
57021,24.1,33.0,53.1,1.97,850,No,Yes,Yes,Yes,2526
57022,20.6,25.5,29.1,1.43,0,No,No,No,No,NA
57023,14.6,81.1,20.1,18.82,0,No,No,No,No,NA
57024,26.0,37.3,47.5,0.18,0,No,No,No,No,NA
57025,28.4,21.7,61.5,0.23,222,No,No,Yes,Yes,1633
57026,29.9,25.3,27.2,1.44,0,No,Yes,Yes,No,NA
57027,19.2,74.7,13.8,22.79,0,No,No,No,No,NA
57028,30.9,28.6,64.7,0.31,127,No,No,Yes,Yes,3904
57029,41.4,10.6,69.1,0.26,490,No,Yes,Yes,Yes,8003
57030,5.6,87.5,12.6,15.68,0,No,No,No,No,NA
57031,20.0,70.8,14.5,3.44,0,No,No,No,No,NA
57032,25.1,22.5,52.1,0.43,0,No,No,No,No,NA
57033,25.9,21.2,40.8,1.63,297,Yes,Yes,Yes,Yes,1819
57034,19.0,22.3,53.4,2.41,157,No,Yes,Yes,Yes,537
57035,44.6,22.1,36.1,0.42,38,No,No,Yes,Yes,84
57036,21.4,72.7,19.2,17.3,0,No,No,No,No,NA
57037,17.8,66.5,11.2,8.18,0,No,No,No,No,NA
57038,44.5,24.9,45.9,0.24,121,Yes,Yes,Yes,Yes,1567
57039,16.0,86.2,23.8,32.45,0,No,No,No,No,NA
57040,9.7,84.4,24.6,29.68,0,No,No,No,No,NA
57041,19.9,78.1,27.8,8.58,0,No,No,No,No,NA
57042,24.7,74.2,11.4,15.44,0,No,No,No,No,NA
57043,24.6,44.8,29.7,1.39,10,No,No,Yes,Yes,659
57044,33.1,27.2,51.7,1.12,0,No,No,No,No,NA
57045,30.2,24.7,62.7,1.4,154,No,Yes,Yes,Yes,4699
57046,24.8,29.7,43.6,2.89,459,No,No,Yes,Yes,308
57047,28.8,24.3,45.8,0.58,936,No,No,Yes,Yes,1415
57048,7.6,74.2,11.1,13.59,0,No,No,No,No,NA
57049,36.9,31.1,47.0,1.7,0,Yes,Yes,Yes,No,NA
57050,24.0,37.0,30.4,7.15,0,No,No,No,No,NA
57051,18.2,74.3,30.7,23.89,0,No,No,No,No,NA
57052,13.8,73.4,26.1,19.86,0,No,No,No,No,NA
57053,27.2,29.7,29.4,0.92,102,No,No,Yes,Yes,952
57054,38.9,20.6,44.7,0.8,183,Yes,Yes,Yes,Yes,3784
57055,21.6,81.5,23.7,20.94,0,No,No,No,No,NA
57056,18.6,20.6,30.1,0.08,0,No,No,No,No,NA
57057,34.4,16.7,44.4,0.3,1266,No,Yes,Yes,Yes,974
57058,22.5,42.7,54.3,2.05,0,No,No,Yes,No,NA
57059,18.4,60.8,9.4,7.9,0,No,No,No,No,NA
57060,33.5,29.2,40.0,1.48,24,No,No,Yes,Yes,3120
57061,20.2,67.2,5.2,14.36,0,No,Yes,Yes,No,NA
57062,34.7,23.8,59.3,0.13,93,No,Yes,Yes,Yes,296
57063,13.3,75.3,12.6,7.58,0,No,No,No,No,NA
57064,23.9,74.6,11.7,6.96,0,No,No,No,No,NA
57065,17.6,62.6,16.4,10.42,0,No,No,No,No,NA
57066,19.5,63.2,14.0,8.35,0,No,No,Yes,No,NA
57067,25.1,27.4,48.6,1.67,0,No,No,No,No,NA
57068,28.9,34.9,41.9,0.18,0,No,No,Yes,No,NA
57069,18.3,25.7,40.9,2.97,281,No,Yes,Yes,Yes,1741
57070,17.1,73.8,5.4,39.65,1,No,No,Yes,Yes,16
57071,12.7,88.0,5.1,11.68,0,No,No,No,No,NA
57072,15.1,63.0,6.1,14.48,0,No,No,No,No,NA
57073,36.0,29.3,45.0,0.38,0,No,Yes,Yes,No,NA
57074,17.4,78.9,18.2,23.28,0,No,No,No,No,NA
57075,21.4,45.4,18.5,8.0,0,No,Yes,Yes,No,NA
57076,37.8,15.8,30.0,0.02,842,Yes,Yes,Yes,Yes,592
57077,33.0,10.2,96.0,0.88,468,Yes,Yes,Yes,Yes,6189
57078,27.6,37.5,61.4,1.59,165,No,Yes,Yes,Yes,1386
57079,36.1,24.8,34.3,0.1,60,No,No,Yes,Yes,2881
57080,21.1,49.7,20.0,6.41,0,No,No,No,No,NA
57081,24.5,57.7,9.3,17.22,0,No,No,No,No,NA
57082,31.9,31.7,40.6,2.26,139,No,No,Yes,Yes,917
57083,36.6,12.7,63.4,0.87,124,No,No,Yes,Yes,928
57084,14.4,69.7,25.9,20.12,0,No,No,No,No,NA
57085,24.5,65.1,12.4,13.53,0,No,No,No,No,NA
57086,22.8,75.6,17.5,16.94,0,No,No,No,No,NA
57087,32.1,8.0,63.4,0.32,124,Yes,Yes,Yes,Yes,35
57088,40.2,10.9,65.4,0.11,993,No,Yes,Yes,Yes,2018
57089,19.4,24.9,41.6,1.6,0,No,No,No,No,NA
57090,31.5,24.8,30.9,0.16,257,No,Yes,Yes,Yes,2826
57091,18.6,79.4,8.7,9.62,0,No,No,No,No,NA
57092,33.6,29.3,69.8,1.73,1426,No,Yes,Yes,Yes,6430
57093,32.0,20.2,48.7,0.47,16,Yes,Yes,Yes,Yes,2622
57094,7.0,71.0,24.9,24.53,0,No,No,No,No,NA
57095,18.2,60.6,36.3,3.23,0,No,No,No,No,NA
57096,22.8,39.6,26.9,7.8,0,No,No,No,No,NA
57097,28.3,36.4,41.1,3.68,0,No,No,No,No,NA
57098,29.9,22.8,68.2,0.7,22,No,No,Yes,Yes,2110
57099,14.3,75.0,11.5,15.34,0,No,No,No,No,NA
57100,16.3,81.9,15.1,9.49,0,No,No,No,No,NA
57101,39.8,15.9,42.3,1.0,1013,Yes,Yes,Yes,Yes,1262
57102,14.3,82.2,21.4,10.42,0,No,No,No,No,NA
57103,24.5,26.0,37.1,0.53,0,No,No,Yes,No,NA
57104,21.0,27.6,51.1,0.22,0,No,No,No,No,NA
57105,31.9,19.8,59.6,1.47,1558,No,No,Yes,Yes,2756
57106,25.4,39.4,52.4,3.65,756,No,No,Yes,Yes,1395
57107,38.7,24.6,48.9,0.19,0,No,No,Yes,No,NA
57108,19.3,37.2,52.9,3.9,0,No,No,No,No,NA
57109,25.1,33.7,31.9,0.09,43,No,Yes,Yes,Yes,2084
57110,37.2,34.0,62.9,0.98,0,No,No,No,No,NA
57111,27.7,21.5,47.6,1.89,0,Yes,Yes,Yes,No,NA
57112,31.2,35.3,64.8,0.21,0,No,Yes,Yes,No,NA
57113,28.8,23.4,38.9,0.55,5,Yes,Yes,Yes,Yes,1986
57114,23.2,37.7,42.3,1.92,30,Yes,Yes,Yes,Yes,136
57115,29.0,28.2,58.0,3.31,0,No,No,No,No,NA
57116,36.5,16.0,60.8,1.26,0,No,No,Yes,No,NA
57117,33.7,31.4,48.8,0.65,237,No,Yes,Yes,Yes,203
57118,34.0,24.5,51.6,0.35,152,No,Yes,Yes,Yes,131
57119,24.5,37.6,45.7,1.62,0,No,Yes,Yes,No,NA
57120,23.3,31.4,33.2,0.36,0,No,No,No,No,NA
57121,25.1,29.2,43.7,2.75,193,No,Yes,Yes,Yes,3105
57122,20.0,45.2,47.3,6.72,0,No,No,Yes,No,NA
57123,41.4,25.9,52.7,0.21,159,No,Yes,Yes,Yes,1778
57124,36.4,16.3,65.1,0.51,1905,No,No,Yes,Yes,2530
57125,29.7,31.9,27.6,0.3,0,No,No,No,No,NA
57126,30.4,28.4,63.8,0.06,0,No,No,No,No,NA
57127,20.4,49.7,42.0,1.25,410,No,Yes,Yes,Yes,1560
57128,24.4,50.3,38.9,1.42,380,No,Yes,Yes,Yes,1234
57129,43.6,16.3,36.4,0.16,112,No,No,Yes,Yes,848
57130,39.9,22.6,53.4,0.61,1695,No,Yes,Yes,Yes,3984
57131,27.0,39.8,48.5,5.89,0,No,No,No,No,NA
57132,42.0,15.3,93.5,0.27,3856,No,Yes,Yes,Yes,4417
57133,5.6,74.9,15.3,26.86,0,No,No,No,No,NA
57134,40.1,22.8,97.8,0.52,2995,No,Yes,Yes,Yes,988
57135,34.3,34.8,67.7,0.41,0,No,No,Yes,No,NA
57136,28.9,24.2,71.5,0.17,0,No,Yes,Yes,No,NA
57137,21.5,68.0,11.6,18.99,0,No,No,No,No,NA
57138,20.7,49.6,49.3,4.8,508,No,Yes,Yes,Yes,331
57139,40.6,16.4,58.4,0.21,1323,No,No,Yes,Yes,506
57140,27.9,40.0,53.7,3.27,16,Yes,Yes,Yes,Yes,219
57141,27.7,27.3,40.3,0.62,0,No,No,No,No,NA
57142,41.5,19.0,107.5,0.81,52,No,Yes,Yes,Yes,4316
57143,42.2,15.5,89.7,0.02,1690,No,No,Yes,Yes,2916
57144,22.0,50.3,38.1,7.82,53,No,Yes,Yes,Yes,1622
57145,36.1,26.8,40.2,1.43,168,No,Yes,Yes,Yes,853
57146,23.3,37.5,49.1,2.96,0,No,Yes,Yes,No,NA
57147,26.5,31.4,30.4,0.08,0,No,No,No,No,NA
57148,23.5,51.2,19.9,5.23,0,No,No,No,No,NA
57149,29.8,30.4,45.9,3.56,661,No,Yes,Yes,Yes,445
57150,33.8,19.9,68.4,0.9,1552,No,No,Yes,Yes,4479
57151,15.8,79.1,11.7,25.19,0,No,No,No,No,NA
57152,13.5,75.0,24.5,4.97,0,No,No,No,No,NA
57153,18.0,65.6,16.5,10.87,0,No,No,No,No,NA
57154,29.9,38.7,30.8,1.93,0,Yes,Yes,Yes,No,NA
57155,35.5,15.2,60.4,0.57,1327,No,No,Yes,Yes,1220
57156,18.7,25.1,33.3,0.78,0,No,No,No,No,NA
57157,23.6,37.5,42.0,3.19,0,No,Yes,Yes,No,NA
57158,28.5,51.8,45.2,7.65,0,No,No,No,No,NA
57159,16.9,81.7,9.6,14.24,0,No,No,No,No,NA
57160,28.2,22.1,29.1,0.57,47,Yes,Yes,Yes,Yes,610
57161,8.2,92.0,23.1,5.29,0,No,No,No,No,NA
57162,30.8,44.8,28.7,1.29,0,No,No,No,No,NA
57163,28.2,32.5,46.0,1.6,0,No,No,No,No,NA
57164,29.0,27.9,33.1,3.14,187,No,No,Yes,Yes,1319
57165,32.5,22.3,40.2,1.61,108,Yes,Yes,Yes,Yes,2999
57166,22.7,59.7,27.7,2.98,0,No,Yes,Yes,No,NA
57167,35.7,16.3,87.5,0.37,42,No,No,Yes,Yes,5473
57168,20.0,58.5,23.2,13.98,0,No,No,No,No,NA
57169,20.3,23.4,46.4,1.9,0,No,No,No,No,NA
57170,35.0,27.7,51.4,1.42,0,No,No,No,No,NA
57171,30.4,41.3,49.1,0.35,78,No,No,Yes,Yes,1553
57172,31.9,10.3,90.2,0.03,1551,No,No,Yes,Yes,2015
57173,20.8,69.1,23.3,4.03,0,No,No,No,No,NA
57174,9.5,84.4,21.9,12.36,0,No,No,No,No,NA
57175,41.0,10.4,89.1,0.36,55,No,Yes,Yes,Yes,4801
57176,8.0,73.5,5.1,28.68,0,No,No,No,No,NA
57177,18.9,72.6,35.4,21.18,0,No,No,No,No,NA
57178,24.8,36.4,23.0,2.03,0,Yes,Yes,Yes,No,NA
57179,17.2,74.1,7.3,17.12,0,No,No,No,No,NA
57180,27.1,26.3,27.2,0.86,40,No,No,Yes,Yes,387
57181,6.3,90.5,8.8,23.8,0,No,No,No,No,NA
57182,28.7,36.3,62.6,1.72,0,No,No,No,No,NA
57183,27.3,24.0,64.4,1.99,0,No,No,Yes,No,NA
